"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,12444232691.502,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,14916471957.794,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,15326650847.797,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,16388652151.392,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,16900302525.71,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,17805623291.846,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,20958444593.89,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,21595199146.32,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,2379359311.0696,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,3773575886.2619,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,5155803009.685,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,5381615837.6547,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,5296159315.2439,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,6254548450.2332,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,9380190057.876,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,9299044764.1903,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,7763576019.2391,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,7040892842.2903,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,7232097268.0713,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,7488777127.2675,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,4250703048.2284,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,7031611215.1309,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,9191232650.2058,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,9765566997.1705,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,10018376493.37,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,11061816096.733,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,15739946004.409,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,14915731288.04,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,13971932643.131,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,15516060678.947,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,15949861279.11,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,21178622566.659,,
"IND","India","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,6926668789.8714,,
"IND","India","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,9220365132.5253,,
"IND","India","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,10554428576.011,,
"IND","India","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,11247688835.128,,
"IND","India","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,13071124000.125,,
"IND","India","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,13110828401.53,,
"IND","India","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,12899926143.422,,
"IND","India","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,11665668381.173,,
"IND","India","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,13305565411.9,,
"IND","India","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2013","2013","EUR","Euro","0","Units",,,16639642271.062,,
"IND","India","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2014","2014","EUR","Euro","0","Units",,,20370502232.933,,
"IND","India","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2015","2015","EUR","Euro","0","Units",,,23333764302.663,,
"IND","India","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2016","2016","EUR","Euro","0","Units",,,22607351500.25,,
"IND","India","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,3842115323.9085,,
"IND","India","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,4270951136.8156,,
"IND","India","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,4686578565.5209,,
"IND","India","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,5314702727.5752,,
"IND","India","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,6494507411.8918,,
"IND","India","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,6497933894.015,,
"IND","India","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,5771755020.857,,
"IND","India","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,5461521533.576,,
"IND","India","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,6581030362.0713,,
"IND","India","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2013","2013","EUR","Euro","0","Units",,,6848830661.2987,,
"IND","India","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2014","2014","EUR","Euro","0","Units",,,10225061955.763,,
"IND","India","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2015","2015","EUR","Euro","0","Units",,,9643918863.2718,,
"IND","India","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2016","2016","EUR","Euro","0","Units",,,10003747934.699,,
"IND","India","I-INV-RL","Rail infrastructure investment","EUR_CONST","Constant Euro","2017","2017","EUR","Euro","0","Units",,,9964566777.3459,,
"IND","India","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,3084553465.9629,,
"IND","India","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,4949413995.7096,,
"IND","India","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,5867850010.4906,,
"IND","India","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,5932986107.5523,,
"IND","India","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,6576616588.2331,,
"IND","India","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,6612894507.5149,,
"IND","India","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,7128171122.5649,,
"IND","India","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,6204146847.597,,
"IND","India","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,6724535049.8285,,
"IND","India","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2013","2013","EUR","Euro","0","Units",,,9790811609.763,,
"IND","India","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2014","2014","EUR","Euro","0","Units",,,10145440277.17,,
"IND","India","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2015","2015","EUR","Euro","0","Units",,,13689845439.391,,
"IND","India","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2016","2016","EUR","Euro","0","Units",,,12603603565.551,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR_CONST","Constant Euro","2000","2000","EUR","Euro","0","Units",,,12024679535.105,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR_CONST","Constant Euro","2001","2001","EUR","Euro","0","Units",,,12101360321.128,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR_CONST","Constant Euro","2002","2002","EUR","Euro","0","Units",,,12509476047.519,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR_CONST","Constant Euro","2003","2003","EUR","Euro","0","Units",,,12514395299.258,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,12814760292.094,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,13390092870.343,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,12869668446.985,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,13136154846.375,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,15871046913.363,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,17118330841.385,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,16718749202.643,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,16929695495.345,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,17751246020.143,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR_CONST","Constant Euro","2013","2013","EUR","Euro","0","Units",,,19523823169.796,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR_CONST","Constant Euro","2014","2014","EUR","Euro","0","Units",,,20721584970.238,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR_CONST","Constant Euro","2015","2015","EUR","Euro","0","Units",,,20958444593.89,,
"IND","India","I-MTN-RL","Rail infrastructure maintenance","EUR_CONST","Constant Euro","2016","2016","EUR","Euro","0","Units",,,21841659240.612,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,3921920309.9872,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,5732592627.1709,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,7496965983.6675,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,7283167818.0729,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,7375943945.9706,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,8603779139.2054,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,10513548075.878,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,10271650200.602,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,8409059307.6558,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2013","2013","EUR","Euro","0","Units",,,8133886751.5088,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2014","2014","EUR","Euro","0","Units",,,8416471335.8837,,
"IND","India","I-MTN-RD","Road infrastructure maintenance","EUR_CONST","Constant Euro","2015","2015","EUR","Euro","0","Units",,,7488777127.2675,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,7006473775.9501,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,10682006622.881,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,13364815994.158,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,13216153925.625,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,13952560534.204,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,15216673646.72,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,17641719198.443,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,16475797048.199,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,15133594357.484,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2013","2013","EUR","Euro","0","Units",,,17924698361.272,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2014","2014","EUR","Euro","0","Units",,,18561911613.054,,
"IND","India","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2015","2015","EUR","Euro","0","Units",,,21178622566.659,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,1138005372.27,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,1314127937.85,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,1581516434.19,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,1711394806.63,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,1756179561.35,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,1842829604.81,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,2192899707.91,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,2442038589.87,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,2216379149.05,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,1907532474.26,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,1515666638.14,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,1160086988.58,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,950607366.86,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,659741389.7,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,2198069267.68,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,675845200.93,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,656831490.4,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,615810087.38,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,736610566.89,,
"IRL","Ireland","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,908888995.56,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,245005372.27,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,86127937.85,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,151516434.19,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,195394806.63,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,194179561.35,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,180829604.81,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,173899707.91,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,251038589.87,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,147379149.05,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,138532474.26,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,101666638.14,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,143086988.58,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,64607366.86,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,65741389.7,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,1560069267.68,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,63845200.93,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,34831490.4,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,68810087.38,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,43610566.89,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,71888995.56,,
"IRL","Ireland","I-INV-RL","Rail infrastructure investment","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,101000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,893000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,1228000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,1430000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,1516000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,1562000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,1662000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,2019000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,2191000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,2069000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,1769000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,1414000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,1017000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,886000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,594000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,638000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,612000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,622000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,547000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,693000000,,
"IRL","Ireland","I-INV-RD","Road infrastructure investment","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,837000000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,115000000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,187000000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,128000000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,126000000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,121000000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,127000000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,135000000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,144000000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,104072000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,94952000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,84958000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,84202000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,88303000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,79037000,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,105039323,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,137061887.93,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,184026407.53,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,195139432.35,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,214504436.6,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,239082226.09,,
"IRL","Ireland","I-MTN-RL","Rail infrastructure maintenance","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,231300730.25751,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,105000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,132000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,141000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,144000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,148000000,,
"IRL","Ireland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,156000000,,
